code,mode,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,archetype_title
2922,similarity,4,4,3,5,0,2,3,2,3,2,The Midnight Coder
2923,similarity,2,4,4,3,3,3,2,1,1,4,The Quiet Observer
2924,similarity,4,3,4,2,1,2,3,0,2,1,The Minimalist Architect
2925,similarity,2,3,2,1,5,4,4,0,0,3,The Grounded Loyalist
2926,similarity,0,2,3,5,4,5,3,5,3,5,The Midnight Coder
2927,similarity,2,2,1,4,2,0,4,2,5,2,The Direct Idealist
2928,similarity,0,1,1,3,5,0,5,1,3,4,The Minimalist Architect
2929,similarity,4,1,2,3,3,1,4,0,4,0,The Free Spirit
2930,similarity,0,5,0,2,1,2,5,0,2,3,The Focused Builder
2931,similarity,4,0,1,0,0,4,0,5,3,3,The Pure Creator
2932,similarity,2,4,5,5,4,5,1,4,1,5,The Digital Nomad
2933,similarity,0,5,5,4,1,4,1,3,4,1,The Free Spirit
2934,similarity,2,3,0,2,5,5,2,2,0,4,The Aesthetic Rover
2935,similarity,0,4,4,1,5,1,3,5,4,0,The Pure Creator
2936,similarity,4,2,5,5,2,2,2,5,5,2,The Minimalist Architect
2937,similarity,0,1,3,4,0,1,3,4,3,5,The Quiet Observer
2938,similarity,4,1,3,3,3,3,4,3,4,1,The Focused Builder
2939,similarity,2,0,4,1,3,4,3,2,2,3,The Direct Idealist
2940,similarity,0,0,2,0,0,5,4,1,4,4,The Minimalist Architect
2941,similarity,2,5,2,5,4,1,5,0,1,0,The Calm Strategist
2942,similarity,0,5,3,3,2,0,0,0,5,2,The Focused Builder
2943,similarity,4,3,1,2,1,1,5,3,0,5,The Pure Creator
2944,similarity,0,4,2,0,5,3,1,2,4,1,The Spontaneous Socialite
2945,similarity,4,2,0,5,2,4,2,1,5,3,The Quiet Observer
2946,similarity,2,3,0,4,0,3,1,0,3,0,The Aesthetic Rover
2947,similarity,0,1,1,2,4,4,2,0,5,2,The Pure Creator
2948,similarity,2,2,5,1,3,0,3,5,2,2,The Midnight Coder
2949,similarity,0,0,0,0,1,1,2,4,4,4,The Quiet Observer
2950,similarity,4,1,4,4,4,0,3,1,1,1,The Focused Builder
2951,similarity,0,5,4,3,2,2,4,0,5,3,The Grounded Loyalist
2952,similarity,4,0,5,1,2,3,3,5,0,5,The Spontaneous Socialite
2953,similarity,2,4,3,0,5,4,4,5,4,2,The Calm Strategist
2954,similarity,4,3,4,5,3,0,0,4,0,4,The Digital Nomad
2955,similarity,2,3,4,5,0,5,1,3,3,0,The Free Spirit
2956,similarity,0,1,2,4,0,0,0,2,5,3,The Spontaneous Socialite
2957,similarity,4,2,3,3,4,2,1,1,2,3,The Quiet Observer
2958,similarity,0,0,1,1,1,3,2,5,0,5,The Digital Nomad
2959,similarity,4,1,1,0,5,2,1,4,1,2,The Grounded Loyalist
2960,similarity,2,5,2,4,2,4,2,3,5,4,The Midnight Coder
2961,similarity,4,0,0,3,2,5,3,2,1,0,The Direct Idealist
2962,similarity,2,4,1,2,5,0,2,1,4,3,The Minimalist Architect
2963,similarity,0,5,5,0,3,1,3,0,0,5,The Grounded Loyalist
2964,similarity,4,3,5,5,1,1,4,0,3,1,The Spontaneous Socialite
2965,similarity,0,4,0,3,0,2,0,5,5,3,The Direct Idealist
2966,similarity,4,2,4,2,4,3,5,2,2,4,The Digital Nomad
2967,similarity,2,3,5,1,1,5,0,1,0,0,The Free Spirit
2968,similarity,4,1,3,5,5,4,1,0,2,2,The Aesthetic Rover
2969,similarity,2,1,3,4,5,5,0,0,5,5,The Pure Creator
2970,similarity,0,0,4,3,2,1,1,5,1,1,The Digital Nomad
2971,similarity,4,4,2,1,0,2,2,4,4,3,The Grounded Loyalist
2972,similarity,0,5,2,0,3,1,1,3,0,0,The Aesthetic Rover
2973,similarity,4,3,3,4,3,3,2,2,3,2,The Direct Idealist
2974,similarity,2,4,1,3,1,4,3,5,1,4,The Minimalist Architect
2975,similarity,4,2,2,2,4,5,4,5,3,5,The Calm Strategist
2976,similarity,2,3,0,0,2,1,4,4,0,1,The Focused Builder
2977,similarity,0,1,0,5,5,0,5,3,2,3,The Direct Idealist
2978,similarity,2,2,1,4,5,1,0,2,5,0,The Spontaneous Socialite
2979,similarity,0,0,5,2,2,2,5,1,1,2,The Calm Strategist
2980,similarity,4,1,0,3,0,4,0,0,4,4,The Aesthetic Rover
2981,similarity,2,5,4,1,4,3,1,0,0,0,The Pure Creator
2982,similarity,4,5,4,0,3,4,0,3,4,3,The Midnight Coder
2983,similarity,2,4,5,5,1,0,1,2,1,5,The Quiet Observer
2984,similarity,0,4,3,3,4,1,2,1,3,5,The Aesthetic Rover
2985,similarity,2,3,4,2,2,2,3,0,0,2,The Grounded Loyalist
2986,similarity,0,3,4,0,2,2,2,0,2,4,The Midnight Coder
2987,similarity,4,2,2,5,5,3,4,5,0,0,The Calm Strategist
2988,similarity,2,0,3,4,3,4,5,4,1,3,The Focused Builder
2989,similarity,4,1,1,2,0,0,4,3,5,5,The Free Spirit
2990,similarity,2,5,1,1,0,5,5,0,0,1,The Spontaneous Socialite
2991,similarity,0,0,2,0,4,0,0,5,4,4,The Calm Strategist
2992,similarity,2,4,0,4,1,1,5,5,1,4,The Digital Nomad
2993,similarity,0,4,1,3,5,3,0,4,3,0,The Free Spirit
2994,similarity,4,3,5,1,2,2,1,3,1,3,The Midnight Coder
2995,similarity,2,3,5,0,2,3,2,2,2,5,The Quiet Observer
2996,similarity,4,2,0,5,0,5,1,1,0,1,The Minimalist Architect
2997,similarity,2,2,4,3,3,0,2,1,1,3,The Grounded Loyalist
2998,similarity,0,1,5,2,1,1,4,4,5,0,The Midnight Coder
2999,similarity,2,1,5,1,0,1,3,3,2,2,The Direct Idealist
3000,similarity,0,0,3,5,4,2,4,2,4,4,The Minimalist Architect
3001,similarity,4,0,4,4,1,3,5,1,2,5,The Free Spirit
3002,similarity,0,5,2,2,5,5,4,0,3,1,The Focused Builder
3003,similarity,4,3,2,1,5,4,5,0,1,3,The Pure Creator
3004,similarity,2,4,3,0,2,5,0,5,2,0,The Digital Nomad
3005,similarity,0,2,1,0,0,1,1,2,0,2,The Free Spirit
3006,similarity,2,2,2,5,3,2,0,1,1,4,The Aesthetic Rover
3007,similarity,0,1,0,4,1,3,1,0,5,1,The Pure Creator
3008,similarity,4,1,0,2,1,2,2,5,3,3,The Minimalist Architect
3009,similarity,0,0,1,1,4,4,2,5,4,5,The Quiet Observer
3010,similarity,4,0,5,5,2,5,3,4,2,0,The Focused Builder
3011,similarity,2,5,0,4,5,0,4,3,3,2,The Direct Idealist
3012,similarity,0,5,4,3,5,0,3,2,1,4,The Minimalist Architect
3013,similarity,2,4,4,1,3,1,4,5,2,0,The Calm Strategist
3014,similarity,0,4,5,0,0,2,5,5,0,3,The Focused Builder
3015,similarity,4,3,3,4,4,4,0,4,4,5,The Pure Creator
3016,similarity,0,3,3,3,3,5,5,3,5,1,The Spontaneous Socialite
3017,similarity,4,2,4,2,1,4,0,2,3,4,The Quiet Observer
3018,similarity,2,2,2,0,4,0,1,1,4,0,The Aesthetic Rover
3019,similarity,0,0,3,5,2,1,1,0,2,0,The Pure Creator
3020,similarity,2,5,1,4,2,2,2,0,3,3,The Midnight Coder
3021,similarity,0,5,1,2,5,1,3,3,1,5,The Quiet Observer
3022,similarity,4,4,2,1,3,3,2,2,3,1,The Focused Builder
3023,similarity,0,4,0,5,0,4,3,1,0,4,The Grounded Loyalist
3024,similarity,4,3,1,4,4,5,4,0,4,0,The Spontaneous Socialite
3025,similarity,2,3,5,3,4,5,5,0,5,2,The Calm Strategist
3026,similarity,4,2,5,1,1,0,4,5,3,5,The Digital Nomad
3027,similarity,2,2,0,0,5,1,5,4,5,5,The Free Spirit
3028,similarity,0,1,4,5,2,3,0,3,2,1,The Spontaneous Socialite
3029,similarity,4,1,5,3,2,4,5,0,4,3,The Quiet Observer
3030,similarity,0,0,5,2,0,3,1,5,1,0,The Digital Nomad
3031,similarity,4,0,3,2,3,5,2,5,3,2,The Grounded Loyalist
3032,similarity,2,4,4,1,1,0,1,4,0,4,The Midnight Coder
3033,similarity,4,5,2,0,0,1,2,3,4,1,The Direct Idealist
3034,similarity,1,3,2,4,4,1,3,2,0,3,The Grounded Loyalist
3035,similarity,5,4,3,3,2,2,4,1,3,5,The Spontaneous Socialite
3036,similarity,3,2,1,2,5,3,3,0,5,0,The Calm Strategist
3037,similarity,5,1,2,0,5,4,4,4,2,2,The Digital Nomad
3038,similarity,3,1,0,5,2,0,5,3,4,4,The Free Spirit
3039,similarity,1,0,0,3,0,5,4,2,1,1,The Spontaneous Socialite
3040,similarity,3,0,1,2,3,0,5,1,5,3,The Pure Creator
3041,similarity,1,5,5,1,1,2,1,0,1,5,The Digital Nomad
3042,similarity,5,5,0,5,1,3,0,0,4,2,The Grounded Loyalist
3043,similarity,3,4,4,4,4,2,1,5,0,4,The Midnight Coder
3044,similarity,5,4,4,2,2,4,2,4,3,0,The Direct Idealist
3045,similarity,3,2,5,1,5,5,3,1,5,0,The Minimalist Architect
3046,similarity,1,3,3,0,5,0,2,0,2,3,The Grounded Loyalist
3047,similarity,3,1,3,4,3,0,3,5,4,5,The Focused Builder
3048,similarity,1,2,4,3,0,1,4,5,2,1,The Direct Idealist
3049,similarity,5,0,2,2,4,2,3,4,5,4,The Digital Nomad
3050,similarity,1,1,3,0,3,3,4,3,1,0,The Calm Strategist
3051,similarity,5,5,1,5,1,5,5,2,4,2,The Aesthetic Rover
3052,similarity,3,4,1,3,5,4,5,1,0,5,The Pure Creator
3053,similarity,1,4,2,2,2,5,0,5,3,1,The Digital Nomad
3054,similarity,3,3,0,1,0,1,1,4,5,1,The Quiet Observer
3055,similarity,1,3,1,5,5,2,2,3,3,4,The Aesthetic Rover
3056,similarity,5,2,5,0,3,1,1,2,0,0,The Direct Idealist
3057,similarity,1,2,5,5,0,3,2,1,2,2,The Midnight Coder
3058,similarity,5,0,0,3,4,4,3,0,5,5,The Calm Strategist
3059,similarity,3,1,4,2,4,5,2,0,1,1,The Focused Builder
3060,similarity,1,5,5,0,1,1,3,3,4,3,The Direct Idealist
3061,similarity,3,0,5,5,5,0,4,2,0,5,The Spontaneous Socialite
3062,similarity,1,4,3,4,2,1,3,1,4,2,The Calm Strategist
3063,similarity,5,5,4,2,2,3,5,0,5,2,The Aesthetic Rover
3064,similarity,1,3,2,1,0,4,0,0,3,4,The Free Spirit
3065,similarity,5,4,2,0,3,3,5,5,0,1,The Midnight Coder
3066,similarity,3,2,3,4,1,4,0,4,2,3,The Quiet Observer
3067,similarity,1,3,1,3,0,0,1,3,0,5,The Aesthetic Rover
3068,similarity,3,1,2,1,4,1,2,0,1,2,The Grounded Loyalist
3069,similarity,1,0,0,0,2,0,1,5,5,4,The Midnight Coder
3070,similarity,5,0,0,5,5,2,2,5,0,0,The Calm Strategist
3071,similarity,1,4,1,3,3,3,3,4,4,1,The Minimalist Architect
3072,similarity,5,5,5,2,2,4,2,3,5,3,The Free Spirit
3073,similarity,3,3,0,0,0,0,4,2,3,5,The Spontaneous Socialite
3074,similarity,5,4,4,5,4,5,5,1,1,1,The Pure Creator
3075,similarity,3,2,4,4,1,0,4,0,2,4,The Digital Nomad
3076,similarity,1,3,5,2,1,2,5,4,0,0,The Free Spirit
3077,similarity,5,1,3,1,4,3,0,3,1,2,The Midnight Coder
3078,similarity,1,2,3,0,2,2,1,2,5,5,The Pure Creator
3079,similarity,5,0,4,4,5,3,0,1,0,1,The Minimalist Architect
3080,similarity,3,1,2,3,5,5,1,0,4,1,The Grounded Loyalist
3081,similarity,5,5,3,1,3,0,2,0,2,4,The Focused Builder
3082,similarity,3,0,1,2,0,1,1,5,3,0,The Direct Idealist
3083,similarity,1,4,1,1,4,1,2,4,1,2,The Minimalist Architect
3084,similarity,5,4,2,5,3,2,4,1,2,5,The Free Spirit
3085,similarity,1,3,0,4,1,3,3,0,0,1,The Focused Builder
3086,similarity,5,1,1,3,5,5,4,5,1,3,The Pure Creator
3087,similarity,3,2,5,1,2,4,5,5,5,0,The Digital Nomad
3088,similarity,5,0,5,0,0,5,0,4,1,2,The Quiet Observer
3089,similarity,3,1,0,4,5,1,5,3,4,2,The Aesthetic Rover
3090,similarity,1,5,4,3,3,2,0,2,2,4,The Pure Creator
3091,similarity,5,0,4,2,1,1,1,1,3,1,The Minimalist Architect
3092,similarity,1,4,5,0,4,3,0,5,1,3,The Quiet Observer
3093,similarity,5,5,3,5,4,4,1,4,2,5,The Focused Builder
3094,similarity,3,3,4,4,1,5,2,3,0,2,The Direct Idealist
3095,similarity,5,4,2,2,5,0,2,2,2,4,The Spontaneous Socialite
3096,similarity,3,2,2,1,2,0,3,1,5,0,The Calm Strategist
3097,similarity,1,2,3,5,2,1,4,0,1,3,The Focused Builder
3098,similarity,3,1,1,4,0,2,5,0,4,3,The Free Spirit
3099,similarity,1,1,2,3,3,4,4,5,2,5,The Spontaneous Socialite
3100,similarity,5,0,0,1,1,3,5,2,3,2,The Quiet Observer
3101,similarity,3,0,0,0,4,4,0,1,1,4,The Aesthetic Rover
3102,similarity,5,5,1,4,4,0,5,0,3,0,The Grounded Loyalist
3103,similarity,3,3,5,3,2,1,0,5,0,3,The Midnight Coder
3104,similarity,1,4,0,2,5,2,1,5,2,5,The Quiet Observer
3105,similarity,3,2,0,0,3,2,0,4,5,1,The Minimalist Architect
3106,similarity,1,3,4,5,2,3,2,3,3,3,The Grounded Loyalist
3107,similarity,5,1,5,0,0,4,3,2,4,4,The Spontaneous Socialite
3108,similarity,3,2,3,4,4,5,4,5,2,0,The Calm Strategist
3109,similarity,5,0,3,3,1,5,3,5,4,2,The Digital Nomad
3110,similarity,3,0,4,1,1,0,4,4,1,5,The Free Spirit
3111,similarity,1,5,2,0,4,1,5,3,3,1,The Spontaneous Socialite
3112,similarity,3,5,3,5,2,3,4,2,0,3,The Pure Creator
3113,similarity,1,4,1,3,0,4,5,1,2,0,The Digital Nomad
3114,similarity,5,4,1,2,5,3,0,0,0,2,The Grounded Loyalist
3115,similarity,3,3,2,1,3,5,5,4,3,2,The Midnight Coder
3116,similarity,5,3,0,5,0,0,0,3,5,5,The Direct Idealist
3117,similarity,3,2,1,4,4,1,2,2,2,1,The Minimalist Architect
3118,similarity,1,0,5,2,1,1,3,1,4,3,The Grounded Loyalist
3119,similarity,3,1,5,1,1,2,2,0,1,0,The Focused Builder
3120,similarity,1,5,0,0,5,3,3,0,3,2,The Direct Idealist
3121,similarity,5,0,4,4,2,5,4,5,1,4,The Digital Nomad
3122,similarity,1,4,4,3,0,4,3,4,4,0,The Calm Strategist
3123,similarity,5,4,5,2,5,5,4,1,0,3,The Aesthetic Rover
3124,similarity,3,3,3,0,3,0,5,0,3,3,The Pure Creator
3125,similarity,1,3,4,5,1,2,4,5,5,5,The Digital Nomad
3126,similarity,3,2,2,3,4,3,5,5,2,2,The Quiet Observer
3127,similarity,1,2,2,2,4,2,0,4,4,4,The Aesthetic Rover
3128,similarity,5,1,3,1,1,4,2,3,2,0,The Direct Idealist
3129,similarity,1,1,1,5,5,5,1,2,3,3,The Midnight Coder
3130,similarity,5,0,2,4,3,0,2,1,1,5,The Calm Strategist
3131,similarity,3,0,0,2,2,0,3,4,4,1,The Focused Builder
3132,similarity,1,5,0,3,0,1,2,4,0,4,The Direct Idealist
3133,similarity,3,5,1,2,3,2,3,3,3,4,The Spontaneous Socialite
3134,similarity,1,4,5,0,1,4,4,2,5,0,The Calm Strategist
3135,similarity,5,2,5,5,4,5,3,1,3,3,The Aesthetic Rover
3136,similarity,1,2,0,4,4,4,4,0,4,5,The Free Spirit
3137,similarity,5,1,4,2,2,5,5,0,2,1,The Midnight Coder
3138,similarity,3,1,5,1,5,1,1,5,3,3,The Quiet Observer
3139,similarity,1,0,3,5,3,2,0,2,1,0,The Aesthetic Rover
3140,similarity,3,0,3,4,2,1,1,1,4,2,The Grounded Loyalist
3141,similarity,1,5,4,3,0,3,2,0,0,4,The Midnight Coder
3142,similarity,5,5,2,1,4,4,1,5,4,5,The Calm Strategist
3143,similarity,1,4,3,0,1,5,2,5,5,1,The Minimalist Architect
3144,similarity,5,4,1,5,1,5,3,4,3,3,The Free Spirit
3145,similarity,3,3,1,3,4,0,2,3,4,0,The Spontaneous Socialite
3146,similarity,1,3,2,2,2,1,3,2,2,2,The Calm Strategist
3147,similarity,3,2,0,0,0,3,4,5,5,4,The Digital Nomad
3148,similarity,0,2,1,5,3,4,5,5,1,1,The Spontaneous Socialite
3149,similarity,4,0,5,4,3,3,5,4,5,3,The Quiet Observer
3150,similarity,0,1,5,2,0,5,0,3,0,5,The Digital Nomad
3151,similarity,4,5,0,1,4,0,1,2,4,0,The Grounded Loyalist
3152,similarity,2,4,4,0,2,1,0,1,5,2,The Midnight Coder
3153,similarity,4,4,4,4,1,0,1,0,3,4,The Direct Idealist
3154,similarity,2,3,5,3,5,2,2,0,5,0,The Minimalist Architect
3155,similarity,0,3,3,1,2,3,1,3,2,3,The Grounded Loyalist
3156,similarity,4,2,4,0,0,4,2,2,0,5,The Spontaneous Socialite
3157,similarity,0,2,2,5,5,0,3,1,1,1,The Direct Idealist
3158,similarity,4,1,2,5,3,5,4,0,5,4,The Digital Nomad
3159,similarity,2,1,3,4,1,0,3,0,0,4,The Free Spirit
3160,similarity,4,5,1,2,4,2,5,5,4,0,The Aesthetic Rover
3161,similarity,2,0,2,1,4,3,0,4,0,3,The Pure Creator
3162,similarity,0,4,0,0,1,2,5,3,3,5,The Digital Nomad
3163,similarity,4,5,0,4,5,4,0,0,1,1,The Grounded Loyalist
3164,similarity,0,3,1,3,3,5,1,5,2,4,The Aesthetic Rover
3165,similarity,4,4,5,2,0,0,0,5,0,0,The Direct Idealist
3166,similarity,2,2,5,0,0,5,1,4,1,2,The Minimalist Architect
3167,similarity,4,1,0,5,3,1,2,3,5,5,The Calm Strategist
3168,similarity,2,1,4,3,1,2,3,2,1,5,The Focused Builder
3169,similarity,0,0,5,2,5,3,2,1,4,1,The Direct Idealist
3170,similarity,4,0,3,1,4,5,3,4,0,3,The Digital Nomad
3171,similarity,0,5,3,5,2,4,5,4,3,0,The Calm Strategist
3172,similarity,4,5,4,4,5,5,4,3,1,2,The Aesthetic Rover
3173,similarity,2,3,2,3,3,1,5,2,2,4,The Pure Creator
3174,similarity,4,4,3,1,2,2,0,1,0,1,The Midnight Coder
3175,similarity,2,2,1,0,0,1,5,0,2,3,The Quiet Observer
3176,similarity,0,3,1,4,4,3,0,0,5,5,The Aesthetic Rover
3177,similarity,2,1,2,3,1,4,1,5,1,0,The Grounded Loyalist
3178,similarity,0,2,0,2,1,5,0,2,4,2,The Midnight Coder
3179,similarity,4,0,1,0,4,1,1,1,0,4,The Calm Strategist
3180,similarity,2,1,1,5,2,0,2,0,3,1,The Focused Builder
3181,similarity,4,5,5,4,0,1,3,5,1,3,The Free Spirit
3182,similarity,2,0,0,2,3,2,3,5,3,5,The Spontaneous Socialite
3183,similarity,0,4,4,3,3,4,4,4,0,2,The Calm Strategist
3184,similarity,2,3,4,1,0,3,5,3,2,4,The Digital Nomad
3185,similarity,0,3,5,0,4,4,4,2,5,0,The Free Spirit
3186,similarity,4,1,3,5,2,0,5,5,1,0,The Midnight Coder
3187,similarity,2,2,4,3,1,1,0,5,4,3,The Quiet Observer
3188,similarity,4,0,2,2,5,2,5,4,2,5,The Minimalist Architect
3189,similarity,2,1,2,0,2,2,0,3,4,1,The Grounded Loyalist
3190,similarity,0,5,3,5,0,3,1,2,1,4,The Midnight Coder
3191,similarity,2,0,1,4,5,4,2,1,3,0,The Direct Idealist
3192,similarity,0,4,2,2,3,0,2,0,0,2,The Minimalist Architect
3193,similarity,4,5,0,1,1,5,3,0,2,5,The Free Spirit
3194,similarity,2,3,0,0,4,0,4,3,5,5,The Spontaneous Socialite
3195,similarity,4,4,1,4,2,1,3,2,1,1,The Pure Creator
3196,similarity,2,2,5,3,1,3,4,1,5,4,The Digital Nomad
3197,similarity,0,3,5,1,5,2,5,0,2,0,The Free Spirit
3198,similarity,2,1,0,0,3,3,4,5,4,2,The Aesthetic Rover
3199,similarity,0,1,4,5,0,5,5,5,1,5,The Pure Creator
3200,similarity,4,0,5,3,0,0,0,4,3,1,The Minimalist Architect
3201,similarity,0,4,3,2,3,1,1,3,1,3,The Quiet Observer
3202,similarity,4,5,3,1,1,1,0,0,2,5,The Focused Builder
3203,similarity,2,3,4,5,5,2,2,5,0,0,The Direct Idealist
3204,similarity,0,4,2,4,4,3,3,5,3,2,The Minimalist Architect
3205,similarity,2,2,3,2,2,5,2,4,5,4,The Calm Strategist
3206,similarity,0,3,1,1,5,4,3,3,2,1,The Focused Builder
3207,similarity,4,1,1,0,3,5,4,2,4,3,The Pure Creator
3208,similarity,0,2,2,0,3,1,3,1,2,5,The Spontaneous Socialite
3209,similarity,4,0,0,5,0,2,4,0,3,2,The Quiet Observer
3210,similarity,2,1,0,4,4,3,5,4,1,4,The Aesthetic Rover
3211,similarity,0,5,1,2,1,2,0,3,2,0,The Pure Creator
3212,similarity,2,5,5,1,5,4,5,2,0,1,The Midnight Coder
3213,similarity,0,4,0,5,4,5,0,1,3,3,The Quiet Observer
3214,similarity,4,4,4,4,2,0,2,0,5,5,The Focused Builder
3215,similarity,0,3,4,3,0,0,1,0,3,2,The Grounded Loyalist
3216,similarity,4,1,5,1,3,1,2,5,4,4,The Spontaneous Socialite
3217,similarity,2,2,3,0,3,2,3,4,2,0,The Calm Strategist
3218,similarity,0,0,4,4,0,4,2,1,3,2,The Focused Builder
3219,similarity,2,1,2,3,4,3,3,0,1,5,The Free Spirit
3220,similarity,0,5,2,2,2,4,4,5,2,1,The Spontaneous Socialite
3221,similarity,4,0,3,0,1,0,5,5,0,1,The Quiet Observer
3222,similarity,0,4,1,5,5,1,4,4,4,4,The Digital Nomad
3223,similarity,4,5,2,4,2,2,5,3,5,0,The Grounded Loyalist
3224,similarity,2,3,0,2,0,1,0,2,3,2,The Midnight Coder
3225,similarity,4,3,0,1,0,3,0,1,4,5,The Direct Idealist
3226,similarity,2,2,1,5,3,4,1,4,2,1,The Minimalist Architect
3227,similarity,0,2,5,4,1,5,2,4,3,3,The Grounded Loyalist
3228,similarity,4,1,5,3,4,5,1,3,1,0,The Spontaneous Socialite
3229,similarity,0,1,0,1,2,0,2,2,5,2,The Direct Idealist
3230,similarity,4,0,4,0,1,1,3,1,0,2,The Digital Nomad
3231,similarity,2,0,5,5,5,3,4,0,4,4,The Free Spirit
3232,similarity,4,5,3,3,3,4,3,0,5,1,The Aesthetic Rover
3233,similarity,2,3,3,2,0,3,4,3,3,3,The Pure Creator
3234,similarity,0,4,4,2,0,5,5,2,4,5,The Digital Nomad
3235,similarity,4,2,2,1,3,0,4,1,2,2,The Grounded Loyalist
3236,similarity,0,3,3,0,1,1,0,0,4,4,The Aesthetic Rover
3237,similarity,4,1,1,4,5,1,1,5,1,0,The Direct Idealist
3238,similarity,2,1,1,3,4,2,0,5,5,1,The Minimalist Architect
3239,similarity,4,0,2,2,2,3,1,4,0,3,The Calm Strategist
3240,similarity,2,0,0,0,5,4,2,3,4,5,The Focused Builder
3241,similarity,0,5,0,5,3,4,3,0,0,2,The Direct Idealist
3242,similarity,4,5,1,3,1,5,2,5,3,4,The Digital Nomad
3243,similarity,0,4,5,2,0,0,3,5,5,0,The Calm Strategist
3244,similarity,4,4,0,1,4,2,4,4,2,3,The Aesthetic Rover
3245,similarity,2,3,4,5,1,3,3,3,4,5,The Pure Creator
3246,similarity,4,3,4,4,5,2,4,2,1,1,The Midnight Coder
3247,similarity,2,2,5,2,5,4,0,1,5,1,The Quiet Observer
3248,similarity,0,2,3,1,2,5,5,0,1,4,The Aesthetic Rover
3249,similarity,2,1,4,0,0,0,0,4,4,0,The Grounded Loyalist
3250,similarity,0,5,2,4,3,0,1,3,0,2,The Midnight Coder
3251,similarity,4,5,2,3,3,1,2,2,3,5,The Calm Strategist
3252,similarity,2,4,3,2,0,2,1,1,5,1,The Focused Builder
3253,similarity,4,4,1,0,4,3,2,0,2,3,The Free Spirit
3254,similarity,2,3,2,5,2,5,3,0,0,0,The Spontaneous Socialite
3255,similarity,0,3,2,3,1,4,2,5,2,2,The Calm Strategist
3256,similarity,2,2,0,2,5,5,3,4,5,2,The Digital Nomad
3257,similarity,0,2,1,1,2,1,5,1,1,5,The Free Spirit
3258,similarity,4,1,5,5,0,2,4,0,4,1,The Midnight Coder
3259,similarity,2,1,5,0,4,1,5,5,0,3,The Quiet Observer
3260,similarity,4,0,0,5,3,3,0,5,3,0,The Minimalist Architect
3261,similarity,2,0,4,3,1,4,1,4,5,2,The Grounded Loyalist
3262,similarity,0,5,5,2,4,5,0,3,3,4,The Midnight Coder
3263,similarity,1,5,3,0,2,1,1,2,0,0,The Minimalist Architect
3264,similarity,5,3,3,5,2,0,2,1,2,3,The Free Spirit
3265,similarity,3,4,4,4,5,1,1,4,5,3,The Spontaneous Socialite
3266,similarity,1,2,2,2,3,3,2,4,1,5,The Calm Strategist
3267,similarity,3,1,3,1,0,4,3,3,4,2,The Digital Nomad
3268,similarity,1,1,1,0,0,3,3,2,0,4,The Free Spirit
3269,similarity,5,0,1,4,3,4,4,1,4,0,The Midnight Coder
3270,similarity,1,0,2,3,1,0,5,0,1,3,The Pure Creator
3271,similarity,5,5,0,1,5,1,0,0,3,5,The Minimalist Architect
3272,similarity,3,5,0,0,4,0,5,5,0,1,The Grounded Loyalist
3273,similarity,5,4,1,5,2,2,0,2,2,4,The Focused Builder
3274,similarity,3,4,5,3,5,3,1,1,5,4,The Direct Idealist
3275,similarity,1,3,0,2,3,4,0,0,1,0,The Minimalist Architect
3276,similarity,5,3,4,0,1,0,1,5,5,3,The Free Spirit
3277,similarity,1,1,4,5,0,5,2,5,0,5,The Focused Builder
3278,similarity,5,2,5,4,4,0,1,4,4,1,The Pure Creator
3279,similarity,3,0,3,2,1,2,3,3,1,3,The Digital Nomad
3280,similarity,5,1,4,1,5,3,4,2,3,0,The Quiet Observer
3281,similarity,3,5,2,0,5,2,5,5,0,2,The Aesthetic Rover
3282,similarity,1,4,2,4,2,3,4,5,2,2,The Pure Creator
3283,similarity,5,4,3,3,0,5,5,4,0,5,The Minimalist Architect
3284,similarity,1,3,1,1,3,0,0,3,1,1,The Quiet Observer
3285,similarity,5,3,1,2,3,1,5,2,5,3,The Focused Builder
3286,similarity,3,2,2,1,1,1,0,1,0,0,The Direct Idealist
3287,similarity,5,2,0,5,4,2,1,0,4,2,The Spontaneous Socialite
3288,similarity,3,1,1,4,2,3,0,4,2,4,The Calm Strategist
3289,similarity,1,1,5,3,5,5,1,3,3,1,The Focused Builder
3290,similarity,5,5,5,1,5,4,3,2,1,3,The Pure Creator
3291,similarity,1,0,0,0,2,5,4,1,2,3,The Spontaneous Socialite
3292,similarity,5,4,4,4,0,1,3,0,0,0,The Quiet Observer
3293,similarity,3,5,5,3,4,2,4,5,1,2,The Aesthetic Rover
3294,similarity,5,3,3,2,3,1,5,5,5,4,The Grounded Loyalist
3295,similarity,3,4,3,0,1,3,4,4,3,0,The Midnight Coder
3296,similarity,1,2,4,5,4,4,5,1,4,3,The Quiet Observer
3297,similarity,3,3,2,4,2,5,0,0,2,5,The Minimalist Architect
3298,similarity,1,1,3,2,2,0,5,5,3,1,The Grounded Loyalist
3299,similarity,5,0,1,1,5,0,0,5,1,4,The Spontaneous Socialite
3300,similarity,3,0,1,5,3,1,1,4,2,4,The Calm Strategist
3301,similarity,5,5,2,4,0,2,1,3,0,0,The Digital Nomad
3302,similarity,3,5,0,3,0,4,2,2,2,3,The Free Spirit
3303,similarity,1,3,0,1,4,3,3,1,5,5,The Spontaneous Socialite
3304,similarity,3,4,1,0,1,4,4,4,3,1,The Pure Creator
